Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_91_2,VSS,Metal1,25.0445,375.6820,0.000050
FILLER_90_681,VSS,Metal1,388.3600,368.4800,0.000028
FILLER_90_679,VSS,Metal1,387.5200,368.4800,0.000028
FILLER_90_675,VSS,Metal1,385.4600,368.8285,0.000028
FILLER_90_667,VSS,Metal1,381.9730,368.9415,0.000028
FILLER_90_661,VSS,Metal1,377.6200,368.8285,0.000028
FILLER_90_597,VSS,Metal1,358.2445,369.1175,0.000028
FILLER_90_591,VSS,Metal1,338.4200,368.8285,0.000028
FILLER_90_527,VSS,Metal1,319.0445,369.1175,0.000028
FILLER_90_524,VSS,Metal1,300.4400,368.4800,0.000028
FILLER_90_522,VSS,Metal1,299.6000,368.4800,0.000029
FILLER_90_518,VSS,Metal1,297.5400,368.8285,0.000029
FILLER_90_510,VSS,Metal1,294.0530,368.9415,0.000030
FILLER_90_501,VSS,Metal1,287.5600,368.4800,0.000031
FILLER_90_497,VSS,Metal1,285.7800,368.8285,0.000031
FILLER_90_465,VSS,Metal1,275.4040,369.0775,0.000031
FILLER_90_384,VSS,Metal1,222.0400,368.4800,0.000029
FILLER_90_380,VSS,Metal1,220.2600,368.8285,0.000029
FILLER_90_337,VSS,Metal1,195.7200,368.4800,0.000028
FILLER_90_333,VSS,Metal1,193.9400,368.8285,0.000028
FILLER_90_317,VSS,Metal1,188.1120,369.0280,0.000028
FILLER_90_305,VSS,Metal1,178.0800,368.4800,0.000028
FILLER_90_297,VSS,Metal1,174.7730,368.9415,0.000028
FILLER_90_247,VSS,Metal1,148.9120,369.0280,0.000028
FILLER_90_241,VSS,Metal1,142.4200,368.8285,0.000028
FILLER_90_177,VSS,Metal1,123.0445,369.1175,0.000027
FILLER_90_171,VSS,Metal1,103.2200,368.8285,0.000027
FILLER_90_107,VSS,Metal1,83.8445,369.1175,0.000027
FILLER_90_101,VSS,Metal1,64.0200,368.8285,0.000027
FILLER_90_37,VSS,Metal1,44.6445,369.1175,0.000027
FILLER_90_34,VSS,Metal1,26.0400,368.4800,0.000027
FILLER_90_2,VSS,Metal1,16.1240,369.0775,0.000027
FILLER_89_676,VSS,Metal1,385.8400,368.4800,0.000028
FILLER_89_672,VSS,Metal1,383.7800,368.1310,0.000028
FILLER_89_664,VSS,Metal1,380.2930,368.0180,0.000028
FILLER_89_632,VSS,Metal1,368.9240,367.8820,0.000028
FILLER_89_626,VSS,Metal1,358.0200,368.1310,0.000028
FILLER_89_562,VSS,Metal1,338.6445,367.8420,0.000028
FILLER_89_559,VSS,Metal1,320.0400,368.4800,0.000028
FILLER_89_555,VSS,Metal1,318.2600,368.1310,0.000028
FILLER_89_523,VSS,Metal1,307.8840,367.8820,0.000028
FILLER_89_516,VSS,Metal1,295.9600,368.4800,0.000030
FILLER_89_514,VSS,Metal1,295.1200,368.4800,0.000030
FILLER_89_492,VSS,Metal1,286.1120,367.9320,0.000031
FILLER_89_482,VSS,Metal1,278.3730,368.0180,0.000031
FILLER_89_472,VSS,Metal1,271.7800,368.1310,0.000031
FILLER_89_464,VSS,Metal1,268.2930,368.0180,0.000031
FILLER_89_419,VSS,Metal1,241.6400,368.4800,0.000032
FILLER_89_407,VSS,Metal1,235.3800,368.1310,0.000030
FILLER_89_356,VSS,Metal1,206.3600,368.4800,0.000029
FILLER_89_352,VSS,Metal1,204.5800,368.1310,0.000029
FILLER_89_349,VSS,Metal1,202.4400,368.4800,0.000029
FILLER_89_341,VSS,Metal1,199.4130,368.0180,0.000029
FILLER_89_325,VSS,Metal1,192.5920,367.9320,0.000028
FILLER_89_290,VSS,Metal1,169.4000,368.4800,0.000028
FILLER_89_282,VSS,Metal1,166.3730,368.0180,0.000028
FILLER_89_276,VSS,Metal1,162.0200,368.1310,0.000028
FILLER_89_212,VSS,Metal1,142.6445,367.8420,0.000028
FILLER_89_206,VSS,Metal1,122.8200,368.1310,0.000027
FILLER_89_142,VSS,Metal1,103.4445,367.8420,0.000027
FILLER_89_136,VSS,Metal1,83.6200,368.1310,0.000027
FILLER_89_72,VSS,Metal1,64.2445,367.8420,0.000027
FILLER_89_66,VSS,Metal1,44.4200,368.1310,0.000027
FILLER_89_2,VSS,Metal1,25.0445,367.8420,0.000027
FILLER_88_681,VSS,Metal1,388.3600,360.6400,0.000134
FILLER_88_679,VSS,Metal1,387.5200,360.6400,0.000134
FILLER_88_675,VSS,Metal1,385.4600,360.9885,0.000134
FILLER_88_667,VSS,Metal1,381.9730,361.1015,0.000134
FILLER_88_661,VSS,Metal1,377.6200,360.9885,0.000134
FILLER_88_597,VSS,Metal1,358.2445,361.2775,0.000134
FILLER_88_591,VSS,Metal1,338.4200,360.9885,0.000134
FILLER_88_527,VSS,Metal1,319.0445,361.2775,0.000134
FILLER_88_524,VSS,Metal1,300.4400,360.6400,0.000135
FILLER_88_515,VSS,Metal1,295.4000,360.6400,0.000135
FILLER_88_513,VSS,Metal1,294.5600,360.6400,0.000139
FILLER_88_509,VSS,Metal1,292.5000,360.9885,0.000139
FILLER_88_473,VSS,Metal1,272.1600,360.6400,0.000135
FILLER_88_457,VSS,Metal1,266.5120,361.1880,0.000135
FILLER_88_454,VSS,Metal1,261.2400,360.6400,0.000134
FILLER_88_452,VSS,Metal1,260.4000,360.6400,0.000134
FILLER_88_417,VSS,Metal1,240.9800,360.9885,0.000130
FILLER_88_401,VSS,Metal1,235.1520,361.1880,0.000130
FILLER_88_395,VSS,Metal1,228.6600,360.9885,0.000116
FILLER_88_387,VSS,Metal1,225.1730,361.1015,0.000116
FILLER_88_332,VSS,Metal1,193.3800,360.9885,0.000103
FILLER_88_313,VSS,Metal1,182.5600,360.6400,0.000103
FILLER_88_305,VSS,Metal1,179.2530,361.1015,0.000103
FILLER_88_287,VSS,Metal1,168.0000,360.6400,0.000075
FILLER_88_279,VSS,Metal1,164.6930,361.1015,0.000074
FILLER_88_247,VSS,Metal1,153.3240,361.2375,0.000070
FILLER_88_241,VSS,Metal1,142.4200,360.9885,0.000070
FILLER_88_177,VSS,Metal1,123.0445,361.2775,0.000070
FILLER_88_171,VSS,Metal1,103.2200,360.9885,0.000070
FILLER_88_107,VSS,Metal1,83.8445,361.2775,0.000070
FILLER_88_101,VSS,Metal1,64.0200,360.9885,0.000070
FILLER_88_37,VSS,Metal1,44.6445,361.2775,0.000069
FILLER_88_34,VSS,Metal1,26.0400,360.6400,0.000069
FILLER_88_2,VSS,Metal1,16.1240,361.2375,0.000069
FILLER_87_680,VSS,Metal1,388.0800,360.6400,0.000134
FILLER_87_664,VSS,Metal1,382.4320,360.0920,0.000134
FILLER_87_632,VSS,Metal1,368.9240,360.0420,0.000134
FILLER_87_626,VSS,Metal1,358.0200,360.2910,0.000134
FILLER_87_562,VSS,Metal1,338.6445,360.0020,0.000134
FILLER_87_559,VSS,Metal1,320.0400,360.6400,0.000134
FILLER_87_557,VSS,Metal1,319.2000,360.6400,0.000134
FILLER_87_553,VSS,Metal1,317.1400,360.2910,0.000134
FILLER_87_514,VSS,Metal1,294.8400,360.6400,0.000139
FILLER_87_512,VSS,Metal1,294.0000,360.6400,0.000139
FILLER_87_508,VSS,Metal1,291.9400,360.2910,0.000139
FILLER_87_492,VSS,Metal1,286.1120,360.0920,0.000140
FILLER_87_489,VSS,Metal1,280.8400,360.6400,0.000140
FILLER_87_487,VSS,Metal1,280.0000,360.6400,0.000140
FILLER_87_483,VSS,Metal1,277.9400,360.2910,0.000140
FILLER_87_473,VSS,Metal1,272.1600,360.6400,0.000135
FILLER_87_465,VSS,Metal1,268.8530,360.1780,0.000135
FILLER_87_422,VSS,Metal1,243.3200,360.6400,0.000133
FILLER_87_404,VSS,Metal1,233.2400,360.6400,0.000130
FILLER_87_368,VSS,Metal1,213.3600,360.6400,0.000111
FILLER_87_352,VSS,Metal1,207.7120,360.0920,0.000110
FILLER_87_349,VSS,Metal1,202.4400,360.6400,0.000110
FILLER_87_345,VSS,Metal1,200.6600,360.2910,0.000110
FILLER_87_301,VSS,Metal1,175.8400,360.6400,0.000077
FILLER_87_297,VSS,Metal1,173.7800,360.2910,0.000077
FILLER_87_276,VSS,Metal1,162.0200,360.2910,0.000071
FILLER_87_212,VSS,Metal1,142.6445,360.0020,0.000070
FILLER_87_206,VSS,Metal1,122.8200,360.2910,0.000070
FILLER_87_142,VSS,Metal1,103.4445,360.0020,0.000070
FILLER_87_136,VSS,Metal1,83.6200,360.2910,0.000070
FILLER_87_72,VSS,Metal1,64.2445,360.0020,0.000070
FILLER_87_66,VSS,Metal1,44.4200,360.2910,0.000069
FILLER_87_2,VSS,Metal1,25.0445,360.0020,0.000069
FILLER_86_681,VSS,Metal1,388.3600,352.8000,0.000206
FILLER_86_679,VSS,Metal1,387.5200,352.8000,0.000206
FILLER_86_675,VSS,Metal1,385.4600,353.1485,0.000206
FILLER_86_667,VSS,Metal1,381.9730,353.2615,0.000206
FILLER_86_661,VSS,Metal1,377.6200,353.1485,0.000206
FILLER_86_597,VSS,Metal1,358.2445,353.4375,0.000206
FILLER_86_594,VSS,Metal1,339.6400,352.8000,0.000206
FILLER_86_590,VSS,Metal1,337.8600,353.1485,0.000206
FILLER_86_582,VSS,Metal1,334.3730,353.2615,0.000206
FILLER_86_547,VSS,Metal1,313.3200,352.8000,0.000226
FILLER_86_543,VSS,Metal1,311.5400,353.1485,0.000226
FILLER_86_535,VSS,Metal1,308.0530,353.2615,0.000235
FILLER_86_523,VSS,Metal1,300.1600,352.8000,0.000243
FILLER_86_515,VSS,Metal1,296.8530,353.2615,0.000243
FILLER_86_505,VSS,Metal1,290.0800,352.8000,0.000243
FILLER_86_501,VSS,Metal1,288.0200,353.1485,0.000247
FILLER_86_493,VSS,Metal1,284.5330,353.2615,0.000254
FILLER_86_457,VSS,Metal1,263.2000,352.8000,0.000257
FILLER_86_448,VSS,Metal1,257.8800,352.8000,0.000255
FILLER_86_407,VSS,Metal1,234.9200,352.8000,0.000255
FILLER_86_403,VSS,Metal1,233.1400,353.1485,0.000255
FILLER_86_383,VSS,Metal1,221.7600,352.8000,0.000254
FILLER_86_351,VSS,Metal1,211.5640,353.3975,0.000253
FILLER_86_313,VSS,Metal1,182.5600,352.8000,0.000245
FILLER_86_305,VSS,Metal1,179.2530,353.2615,0.000237
FILLER_86_263,VSS,Metal1,155.7330,353.2615,0.000238
FILLER_86_247,VSS,Metal1,148.9120,353.3480,0.000238
FILLER_86_241,VSS,Metal1,142.4200,353.1485,0.000238
FILLER_86_177,VSS,Metal1,123.0445,353.4375,0.000238
FILLER_86_171,VSS,Metal1,103.2200,353.1485,0.000237
FILLER_86_107,VSS,Metal1,83.8445,353.4375,0.000237
FILLER_86_101,VSS,Metal1,64.0200,353.1485,0.000229
FILLER_86_37,VSS,Metal1,44.6445,353.4375,0.000226
FILLER_86_34,VSS,Metal1,26.0400,352.8000,0.000219
FILLER_86_2,VSS,Metal1,16.1240,353.3975,0.000219
FILLER_85_680,VSS,Metal1,388.0800,352.8000,0.000206
FILLER_85_664,VSS,Metal1,382.4320,352.2520,0.000206
FILLER_85_632,VSS,Metal1,368.9240,352.2020,0.000206
FILLER_85_626,VSS,Metal1,358.0200,352.4510,0.000206
FILLER_85_562,VSS,Metal1,338.6445,352.1620,0.000206
FILLER_85_559,VSS,Metal1,320.0400,352.8000,0.000207
FILLER_85_557,VSS,Metal1,319.2000,352.8000,0.000207
FILLER_85_550,VSS,Metal1,315.0000,352.8000,0.000207
FILLER_85_548,VSS,Metal1,314.1600,352.8000,0.000226
FILLER_85_544,VSS,Metal1,312.1000,352.4510,0.000226
FILLER_85_536,VSS,Metal1,308.6130,352.3380,0.000235
FILLER_85_500,VSS,Metal1,287.2800,352.8000,0.000253
FILLER_85_492,VSS,Metal1,283.9730,352.3380,0.000254
FILLER_85_488,VSS,Metal1,280.5600,352.8000,0.000257
FILLER_85_480,VSS,Metal1,277.2530,352.3380,0.000257
FILLER_85_475,VSS,Metal1,273.0000,352.8000,0.000257
FILLER_85_467,VSS,Metal1,269.9730,352.3380,0.000257
FILLER_85_458,VSS,Metal1,263.4800,352.8000,0.000257
FILLER_85_454,VSS,Metal1,261.7000,352.4510,0.000257
FILLER_85_422,VSS,Metal1,251.3240,352.2020,0.000255
FILLER_85_418,VSS,Metal1,241.3600,352.8000,0.000255
FILLER_85_386,VSS,Metal1,231.1640,352.2020,0.000255
FILLER_85_342,VSS,Metal1,199.9730,352.3380,0.000249
FILLER_85_325,VSS,Metal1,189.2800,352.8000,0.000249
FILLER_85_321,VSS,Metal1,187.2200,352.4510,0.000249
FILLER_85_313,VSS,Metal1,183.7330,352.3380,0.000245
FILLER_85_297,VSS,Metal1,176.9120,352.2520,0.000237
FILLER_85_216,VSS,Metal1,128.2400,352.8000,0.000238
FILLER_85_212,VSS,Metal1,126.1800,352.4510,0.000238
FILLER_85_206,VSS,Metal1,122.8200,352.4510,0.000238
FILLER_85_142,VSS,Metal1,103.4445,352.1620,0.000237
FILLER_85_138,VSS,Metal1,84.5600,352.8000,0.000237
FILLER_85_122,VSS,Metal1,78.9120,352.2520,0.000237
FILLER_85_116,VSS,Metal1,71.9600,352.8000,0.000237
FILLER_85_112,VSS,Metal1,70.1800,352.4510,0.000237
FILLER_85_104,VSS,Metal1,66.6930,352.3380,0.000237
FILLER_85_72,VSS,Metal1,55.3240,352.2020,0.000227
FILLER_85_68,VSS,Metal1,45.3600,352.8000,0.000226
FILLER_85_36,VSS,Metal1,35.1640,352.2020,0.000226
FILLER_84_681,VSS,Metal1,388.3600,344.9600,0.000386
FILLER_84_679,VSS,Metal1,387.5200,344.9600,0.000386
FILLER_84_675,VSS,Metal1,385.4600,345.3085,0.000386
FILLER_84_667,VSS,Metal1,381.9730,345.4215,0.000386
FILLER_84_661,VSS,Metal1,377.6200,345.3085,0.000386
FILLER_84_597,VSS,Metal1,358.2445,345.5975,0.000386
FILLER_84_588,VSS,Metal1,336.2800,344.9600,0.000386
FILLER_84_580,VSS,Metal1,333.2530,345.4215,0.000385
FILLER_84_545,VSS,Metal1,312.2000,344.9600,0.000404
FILLER_84_543,VSS,Metal1,311.3600,344.9600,0.000404
FILLER_84_527,VSS,Metal1,305.7120,345.5080,0.000405
FILLER_84_523,VSS,Metal1,300.1600,344.9600,0.000406
FILLER_84_457,VSS,Metal1,263.3800,345.3085,0.000406
FILLER_84_451,VSS,Metal1,260.0200,345.3085,0.000403
FILLER_84_443,VSS,Metal1,256.5330,345.4215,0.000403
FILLER_84_433,VSS,Metal1,249.9400,345.3085,0.000394
FILLER_84_425,VSS,Metal1,246.4530,345.4215,0.000393
FILLER_84_409,VSS,Metal1,239.6320,345.5080,0.000392
FILLER_84_393,VSS,Metal1,227.0800,344.9600,0.000391
FILLER_84_391,VSS,Metal1,226.2400,344.9600,0.000391
FILLER_84_387,VSS,Metal1,224.1800,345.3085,0.000391
FILLER_84_383,VSS,Metal1,221.7600,344.9600,0.000376
FILLER_84_379,VSS,Metal1,219.7000,345.3085,0.000371
FILLER_84_303,VSS,Metal1,177.1400,345.3085,0.000360
FILLER_84_295,VSS,Metal1,173.6530,345.4215,0.000360
FILLER_84_259,VSS,Metal1,152.3200,344.9600,0.000359
FILLER_84_255,VSS,Metal1,150.2600,345.3085,0.000357
FILLER_84_247,VSS,Metal1,146.7730,345.4215,0.000353
FILLER_84_213,VSS,Metal1,134.2840,345.5575,0.000349
FILLER_84_177,VSS,Metal1,106.4000,344.9600,0.000342
FILLER_84_174,VSS,Metal1,104.4400,344.9600,0.000342
FILLER_84_170,VSS,Metal1,102.6600,345.3085,0.000342
FILLER_84_162,VSS,Metal1,99.1730,345.4215,0.000342
FILLER_84_146,VSS,Metal1,92.3520,345.5080,0.000342
FILLER_84_111,VSS,Metal1,69.1600,344.9600,0.000339
FILLER_84_107,VSS,Metal1,67.3800,345.3085,0.000339
FILLER_84_101,VSS,Metal1,64.0200,345.3085,0.000339
FILLER_84_37,VSS,Metal1,44.6445,345.5975,0.000339
FILLER_84_34,VSS,Metal1,26.0400,344.9600,0.000326
FILLER_84_2,VSS,Metal1,16.1240,345.5575,0.000327
FILLER_83_680,VSS,Metal1,388.0800,344.9600,0.000386
FILLER_83_664,VSS,Metal1,382.4320,344.4120,0.000386
FILLER_83_632,VSS,Metal1,368.9240,344.3620,0.000386
FILLER_83_628,VSS,Metal1,358.9600,344.9600,0.000386
FILLER_83_624,VSS,Metal1,356.9000,344.6110,0.000386
FILLER_83_558,VSS,Metal1,319.7600,344.9600,0.000387
FILLER_83_534,VSS,Metal1,306.0400,344.9600,0.000405
FILLER_83_518,VSS,Metal1,300.6720,344.4120,0.000406
FILLER_83_512,VSS,Metal1,294.0000,344.9600,0.000406
FILLER_83_508,VSS,Metal1,291.9400,344.6110,0.000406
FILLER_83_492,VSS,Metal1,286.1120,344.4120,0.000406
FILLER_83_489,VSS,Metal1,280.8400,344.9600,0.000406
FILLER_83_487,VSS,Metal1,280.0000,344.9600,0.000406
FILLER_83_483,VSS,Metal1,277.9400,344.6110,0.000406
FILLER_83_469,VSS,Metal1,269.6400,344.9600,0.000406
FILLER_83_453,VSS,Metal1,264.2720,344.4120,0.000406
FILLER_83_438,VSS,Metal1,252.2800,344.9600,0.000401
FILLER_83_422,VSS,Metal1,246.9120,344.4120,0.000393
FILLER_83_385,VSS,Metal1,222.6000,344.9600,0.000376
FILLER_83_381,VSS,Metal1,220.8200,344.6110,0.000376
FILLER_83_373,VSS,Metal1,217.3330,344.4980,0.000361
